x_e	y_e	yaw_e	vx_e	vy_e	Bx	By	x_N	y_E	yaw	y_ICR_r	y_ICR_l	x_ICR_v	vr	vl	x	y	yaw_imu	wr	wl	wr_f	wl_f	old_x	old_y	ref_r	ref_l
-1.613587249162571	-3.4376612738542436	0.33755795167054525	-0.06430299679217266	-0.04595371675985437	-0.24807695411964376	-0.20794507822398078	-1.6137839269013967	-3.437694155618962	0.5726326163808895	23.713214703148182	-28.27528746675491	5.898495284037118	0.20870650774289357	0.15433031049611118	-2.367962601885665	-4.40243418229511	-0.42410655822875154	3.299713134765625	2.3893275260925293	3.2511833822578824	2.4587931796678983	46.14555101287277	2.254612414701728	47.55693817138672	5.932381629943848
-1.620377487684063	-3.442181995469224	0.3373780068449406	-0.0685444983688468	-0.04389953966899196	-0.24811852356035827	-0.2077441366410102	-1.6203367565597235	-3.442253676420806	0.5743986915743827	23.671408105728446	-28.331203959266848	5.896364954670829	0.21292472484036995	0.1627767827025944	-2.367962601885665	-4.40243418229511	-0.43065028522465476	3.3676419258117676	2.6249825954437256	3.2505191836488505	2.4529528027917262	46.220538779294394	2.2931636585439	47.55693817138672	5.932381629943848
-1.6274848642845658	-3.446913834807322	0.3363936880305202	-0.079001971465758	-0.04745525098825171	-0.24863106173880128	-0.20776513472026492	-1.6269819541204904	-3.4469063328784717	0.5761296846277811	23.62935986667347	-28.38725943536551	5.894113691294612	0.21868477365862396	0.16503751436035932	-2.367962601885665	-4.40243418229511	-0.44064657769841564	3.472532033920288	2.600572109222412	3.2822879880772273	2.478139776215275	46.28765082986588	2.3283580547297356	47.55693817138672	5.932381629943848
-1.6337817767327971	-3.451600664243474	0.33690831297641766	-0.06596260805965146	-0.04783450712533023	-0.2488243111620417	-0.207913156464512	-1.6335918906747307	-3.4515477006655955	0.5778192590088601	23.58701491856095	-28.44351014018654	5.891751288142268	0.22266298179960467	0.16319011570365632	-2.367962601885665	-4.40243418229511	-0.4436463184156725	3.5174849033355713	2.5320351123809814	3.3369855015586785	2.5145319630714957	46.34148826315776	2.3567519226184905	47.55693817138672	5.932381629943848
-1.6426096003742963	-3.4561781842135506	0.3378281470164446	-0.08286405356975911	-0.04620190367531696	-0.2484752789296815	-0.207978427807693	-1.642953039521786	-3.4561547941296875	0.5807827774475567	23.535045512573564	-28.5118672496508	5.894926615839406	0.2205872572803989	0.1653436132241789	-2.6453587898868136	-4.549742540402804	-0.44928965483179817	3.4265801906585693	2.60432767868042	3.3918720618137552	2.539714150869946	46.41516129780116	2.396341738157228	47.55693817138672	5.932381629943848
-1.6520530870721495	-3.4605406177189826	0.3416183347287993	-0.09372860588912148	-0.04285297027609991	-0.24842981253992566	-0.2078606130287457	-1.6520978875696268	-3.460582900684512	0.5836835201496617	23.48267222711366	-28.580527722417127	5.8979178263681815	0.20896788581919976	0.16185839566503105	-2.6453587898868136	-4.549742540402804	-0.44265176494879444	3.152866840362549	2.4954192638397217	3.406946528139847	2.552795700089688	46.4530181181627	2.416872500252294	47.55693817138672	5.932381629943848
-1.661379370776426	-3.465066178233895	0.3414691084918406	-0.09494974682614987	-0.044549466876537276	-0.24853825788171768	-0.20775292316813398	-1.6612723642937959	-3.4651048858056703	0.5865319883817414	23.43009023291435	-28.649293014077546	5.900665294187677	0.19982765825465618	0.15443685525189052	-2.6453587898868136	-4.549742540402804	-0.45262354273422223	3.033991575241089	2.3414454460144043	3.357336692027518	2.5396769666313848	46.52404256800534	2.455614904099557	48.846588134765625	7.222029209136963
-1.6701483707898794	-3.4697964554966254	0.34285645840755613	-0.08436644123942465	-0.04954435487867458	-0.24832489564538393	-0.20809426209989823	-1.6703591958747137	-3.469673581100405	0.5893213559027888	23.377334508080963	-28.718125057414504	5.903168369676366	0.19420269656460346	0.14885401899602926	-2.6453587898868136	-4.549742540402804	-0.4555690656711391	2.9800479412078857	2.2719695568084717	3.2634602515428925	2.490579639794233	46.57171595672134	2.481718637788225	49.36244583129883	7.22202730178833
-1.6787766048776434	-3.4740642951776186	0.34546420930457367	-0.08111009127005625	-0.04238722452542272	-0.24799331432685262	-0.20804999019136478	-1.67910469945345	-3.474080256074452	0.592039844696175	23.32438953220137	-28.787041523277118	5.905439507099765	0.18553454309100284	0.14894972714435234	-2.6453587898868136	-4.549742540402804	-0.4533767439310712	2.815220832824707	2.328301429748535	3.1541639505406307	2.4272326026949282	46.622653456291744	2.5096170857179687	50.136234283447266	6.448238372802734
-1.687328505377962	-3.4785598773329127	0.3481488398613023	-0.07657470619431883	-0.04297663926698651	-0.2474207100989891	-0.2077495126265096	-1.68789587560585	-3.4786683683021713	0.5947057401799024	23.271467551624006	-28.85582697014692	5.9074239789411225	0.18613535393104458	0.1511773095644506	-2.6453587898868136	-4.549742540402804	-0.4506803461167286	2.9141170978546143	2.3836944103240967	3.0494999460259695	2.381521956732394	46.69295867030134	2.5480480033965676	50.652095794677734	6.964098930358887
-1.6962840274117792	-3.4834378317691606	0.34734376497795216	-0.08445374024065816	-0.04998211939195686	-0.24709457061165896	-0.20793181295859847	-1.6966076338145868	-3.483371911266319	0.5973142829676108	23.218610602860505	-28.92444018926279	5.909120822806681	0.19640107735270124	0.16112650067785883	-2.6453587898868136	-4.549742540402804	-0.46251110488837877	3.167851209640503	2.6137163639068604	2.990977784646218	2.378250431867844	46.75848829155906	2.583743568530024	50.652095794677734	6.964098930358887
-1.7051226269538409	-3.4880633373413525	0.34852808405982155	-0.08806192319727657	-0.04670769419955144	-0.24707388114983145	-0.20800032655168713	-1.7051431841264002	-3.488038525423577	0.5998629889956092	23.165819974785272	-28.992886364321706	5.9105310502915955	0.20771111533348888	0.17432217134598887	-2.6453587898868136	-4.549742540402804	-0.46596498620150784	3.3546555042266846	2.8512492179870605	3.0124724130783433	2.43726224690467	46.79460830025104	2.6032488060148684	51.16795349121094	6.448240280151367
-1.7142527259362659	-3.492879855600464	0.34832296477612634	-0.09679514245948423	-0.04657091040834013	-0.2474241564879238	-0.20775937001572703	-1.713904209748767	-3.492967247637979	0.6023710093911331	23.11317853178823	-29.061081958759573	5.911633316792002	0.22791528725665394	0.18259330594739753	-2.6453587898868136	-4.549742540402804	-0.47510229725154685	3.756234645843506	2.9329304695129395	3.1196696196480302	2.551387393957623	46.88953131258398	2.6538540675865265	52.71553039550781	4.900662422180176
-1.7233717576970033	-3.4978395214032516	0.3486757152931805	-0.1039444874306289	-0.0507054951946935	-0.24823617091288416	-0.20792670854727086	-1.7225627082073178	-3.4977787390231767	0.6048229933620687	23.0604360099758	-29.12928206411264	5.91248945462059	0.2382799382510976	0.18062782985167247	-2.6453587898868136	-4.549742540402804	-0.4814320493002582	3.823164463043213	2.8033671379089355	3.2944962843459917	2.671726162790473	46.92274878967219	2.671512750976037	52.71553039550781	4.900662422180176
